Customer_ID,Age,Gender,Region,Employment_Status,Education_Level,Years_Driving,Car_Make,Car_Model,Manufacture_Year,Annual_Mileage,Number_of_Accidents,Number_of_Claims,Car_Value,Premium_Amount,Marital_Status,Has_AntiTheft_Device,Policy_Term,Credit_Score,Vehicle_Usage,Credit_Category
10753,35,Male,Eastern Cape,Student,Degree,7,Hyundai,Creta,2006,32041,2,1,1188524,24002,Divorced,1,6,720,Business,Good
10754,40,Female,Mpumalanga,Employed,Degree,22,Volkswagen,Polo,2004,26229,1,0,250716,5176,Single,0,12,525,Private,Poor
10755,63,Male,Limpopo,Self-employed,Postgraduate,21,Ford,Fiesta,2000,21794,2,0,1019132,20585,Divorced,1,6,701,Business,Good
10756,50,Male,Limpopo,Unemployed,Degree,32,Mercedes,C200,2006,30188,0,0,1076111,21696,Single,0,24,752,Business,Very Good
10757,56,Female,KwaZulu-Natal,Unemployed,Degree,38,Mercedes,C200,2015,21992,0,0,1123134,22648,Widowed,0,24,383,Private,Poor
10758,57,Male,Free State,Unemployed,Postgraduate,14,Volkswagen,Golf,2023,10487,1,0,219523,4680,Widowed,0,24,374,Commercial,Poor
10759,35,Male,KwaZulu-Natal,Unemployed,Diploma,3,Volkswagen,Golf,2015,40109,0,2,122010,2707,Single,0,24,325,Private,Poor
10760,26,Female,Free State,Employed,High School,8,BMW,X5,2016,36004,3,0,326615,6730,Widowed,0,12,807,Commercial,Excellent
10761,50,Male,Northern Cape,Self-employed,Diploma,32,BMW,320i,2003,13165,1,1,684276,13876,Married,1,6,317,Business,Poor
10762,49,Female,Free State,Unemployed,High School,31,BMW,X5,2015,18090,0,1,516076,10530,Divorced,1,12,544,Commercial,Poor
10763,71,Male,KwaZulu-Natal,Retired,High School,12,Ford,Ranger,2003,14491,0,0,1178841,23843,Single,0,12,342,Business,Poor
10764,34,Male,Limpopo,Self-employed,Postgraduate,16,BMW,118i,2004,27162,0,0,571462,11552,Divorced,0,24,667,Private,Fair
10765,36,Female,Eastern Cape,Unemployed,Degree,18,Ford,Fiesta,2004,56480,2,1,1109374,22349,Divorced,0,6,434,Private,Poor
10766,44,Male,Mpumalanga,Unemployed,Degree,21,Volkswagen,Polo,2019,58852,0,0,1273846,25687,Married,1,12,772,Commercial,Very Good
10767,23,Female,North West,Self-employed,High School,5,Hyundai,Tucson,2010,18593,0,0,754326,15240,Divorced,0,6,634,Business,Fair
10768,52,Male,KwaZulu-Natal,Unemployed,High School,34,Mercedes,GLA,2013,12021,0,1,793013,15989,Widowed,0,12,654,Private,Fair
10769,73,Male,Free State,Retired,Postgraduate,20,Volkswagen,Polo,2016,31546,1,0,124073,2645,Married,1,12,812,Private,Excellent
10770,54,Female,Mpumalanga,Unemployed,High School,27,Toyota,Hilux,2008,13385,0,0,585425,11865,Single,1,12,691,Private,Good
10771,51,Female,Limpopo,Employed,Diploma,5,Mercedes,GLA,2020,36420,1,0,1404239,28385,Single,0,12,445,Commercial,Poor
10772,37,Male,Western Cape,Unemployed,High School,19,BMW,320i,2016,59158,1,0,455642,9262,Widowed,1,12,701,Business,Good
10773,42,Male,North West,Unemployed,Diploma,24,Volkswagen,Tiguan,2018,23988,0,1,448743,9095,Divorced,0,6,719,Private,Good
10774,21,Male,Western Cape,Self-employed,Postgraduate,3,BMW,320i,2000,47757,1,1,951940,19247,Single,0,24,773,Private,Very Good
10775,27,Female,Free State,Student,High School,9,Mercedes,C200,2012,5697,0,0,467668,9538,Married,1,12,473,Commercial,Poor
10776,27,Female,KwaZulu-Natal,Unemployed,Degree,9,Mercedes,GLA,2022,11016,0,0,1133391,22832,Divorced,1,12,817,Commercial,Excellent
10777,41,Male,Northern Cape,Employed,Postgraduate,23,Hyundai,Tucson,2009,41906,0,0,160157,3373,Divorced,1,6,463,Business,Poor
10778,38,Male,KwaZulu-Natal,Unemployed,High School,6,BMW,118i,2009,29589,0,0,382880,7935,Widowed,0,12,354,Business,Poor
10779,28,Male,KwaZulu-Natal,Self-employed,High School,5,Mercedes,GLA,2006,28625,0,0,165238,3576,Married,0,12,430,Business,Poor
10780,44,Female,Mpumalanga,Employed,Diploma,22,Volkswagen,Polo,2005,25498,2,0,1250960,25230,Widowed,1,6,347,Private,Poor
10781,33,Male,Gauteng,Unemployed,High School,1,Hyundai,Tucson,2006,41914,0,0,470855,9732,Divorced,0,6,327,Commercial,Poor
10782,43,Female,Eastern Cape,Employed,Diploma,20,Ford,Ranger,2004,33039,0,0,340443,7031,Married,1,12,428,Business,Poor
10783,47,Female,North West,Unemployed,Diploma,24,Ford,EcoSport,2006,48311,0,0,625717,12680,Single,1,24,662,Private,Fair
10784,66,Male,North West,Retired,Degree,20,Hyundai,Tucson,2014,35347,1,1,529156,10771,Widowed,1,12,599,Private,Fair
10785,33,Female,Western Cape,Self-employed,Degree,15,Mercedes,A200,2009,28237,0,0,404383,8222,Divorced,1,24,512,Private,Poor
10786,24,Female,North West,Employed,Degree,6,Volkswagen,Golf,2019,50346,0,0,643443,12993,Widowed,1,6,844,Business,Excellent
10787,33,Male,Western Cape,Student,Postgraduate,15,Hyundai,Tucson,2012,6221,0,0,514679,10488,Single,0,6,470,Private,Poor
10788,52,Male,Free State,Self-employed,Degree,34,Mercedes,GLA,2008,35213,2,1,1259104,25334,Widowed,0,6,763,Private,Very Good
10789,33,Male,KwaZulu-Natal,Unemployed,Diploma,15,BMW,X5,2005,34026,1,1,803479,16321,Single,0,6,585,Commercial,Fair
10790,57,Male,Western Cape,Employed,High School,8,Toyota,Hilux,2019,43123,0,0,931858,18919,Single,1,6,313,Commercial,Poor
10791,29,Male,Western Cape,Unemployed,Diploma,11,Mercedes,A200,2020,25746,0,0,1422384,28606,Married,1,24,529,Private,Poor
10792,52,Male,Gauteng,Unemployed,Degree,22,Hyundai,i20,2023,19245,2,1,944354,19089,Widowed,1,24,711,Business,Good
10793,66,Male,Western Cape,Retired,High School,39,Hyundai,Tucson,2006,29410,1,0,550713,11138,Widowed,1,6,829,Private,Excellent
10794,38,Female,KwaZulu-Natal,Unemployed,Diploma,20,Volkswagen,Tiguan,2005,55075,2,0,1492871,30039,Married,1,12,480,Commercial,Poor
10795,67,Male,Eastern Cape,Self-employed,High School,33,Ford,Fiesta,2015,47567,0,1,519295,10604,Married,1,24,480,Commercial,Poor
10796,60,Male,Free State,Unemployed,Diploma,42,Volkswagen,Tiguan,2001,17376,1,1,670072,13572,Divorced,0,24,832,Commercial,Excellent
10797,53,Male,Eastern Cape,Self-employed,High School,30,Hyundai,i20,2014,26586,0,0,959839,19402,Single,0,6,343,Private,Poor
10798,65,Male,Gauteng,Retired,High School,47,Volkswagen,Golf,2002,35513,1,1,1137362,22955,Widowed,0,24,395,Commercial,Poor
10799,34,Male,Free State,Unemployed,Degree,6,Ford,Ranger,2012,23361,1,0,512871,10521,Married,0,12,785,Commercial,Very Good
10800,49,Male,Free State,Self-employed,Postgraduate,13,Toyota,Hilux,2016,6561,2,0,1392105,28082,Widowed,0,24,685,Business,Good
10801,58,Female,Northern Cape,Unemployed,Degree,40,Hyundai,Tucson,2018,58163,0,0,868378,17497,Married,1,12,616,Private,Fair
10802,23,Male,Eastern Cape,Employed,High School,5,Hyundai,Tucson,2010,39574,1,1,143466,3138,Married,1,6,305,Commercial,Poor
10803,41,Female,Northern Cape,Unemployed,High School,23,BMW,118i,2001,45422,0,0,1323124,26685,Single,1,24,554,Commercial,Poor
10804,44,Male,KwaZulu-Natal,Unemployed,Degree,17,Ford,Ranger,2009,36179,1,0,1379994,27779,Single,1,12,712,Private,Good
10805,37,Female,North West,Employed,Diploma,19,Hyundai,Creta,2011,26783,1,0,703409,14284,Married,1,24,444,Commercial,Poor
10806,42,Female,Northern Cape,Employed,High School,24,Hyundai,Creta,2012,11988,0,0,552200,11276,Widowed,1,24,440,Commercial,Poor
10807,19,Female,Gauteng,Employed,Diploma,1,Mercedes,A200,2005,52290,1,0,1368653,27628,Widowed,0,12,514,Commercial,Poor
10808,26,Male,Limpopo,Self-employed,Degree,8,Toyota,Fortuner,2003,47808,1,0,1208516,24330,Married,0,24,761,Business,Very Good
10809,45,Male,Northern Cape,Unemployed,Postgraduate,14,Mercedes,A200,2011,59672,0,0,1376907,27753,Single,0,24,566,Private,Poor
10810,70,Male,Gauteng,Retired,Postgraduate,3,BMW,320i,2014,29144,0,0,1086198,21984,Widowed,1,6,630,Commercial,Fair
10811,55,Male,Western Cape,Unemployed,High School,5,Hyundai,Creta,2018,15730,0,0,531008,10837,Married,0,24,723,Private,Good
10812,20,Male,Free State,Student,Diploma,2,Hyundai,i20,2007,6664,0,1,577042,11793,Widowed,0,12,723,Commercial,Good
10813,37,Male,North West,Unemployed,Degree,8,Volkswagen,Tiguan,2004,5138,1,0,237299,4964,Single,0,12,707,Private,Good
10814,23,Female,Free State,Unemployed,High School,5,Ford,EcoSport,2003,25755,0,1,559281,11357,Single,0,12,702,Business,Good
10815,56,Female,Limpopo,Unemployed,Postgraduate,25,Hyundai,Creta,2012,39334,1,0,169287,3575,Single,1,6,699,Business,Good
10816,50,Female,Western Cape,Unemployed,Postgraduate,15,Hyundai,Creta,2005,25203,0,0,260929,5478,Divorced,0,24,351,Business,Poor
10817,72,Male,Mpumalanga,Retired,Diploma,45,Mercedes,C200,2019,49198,2,2,1303792,26270,Divorced,0,6,817,Commercial,Excellent
10818,18,Male,Mpumalanga,Student,High School,0,Hyundai,i20,2015,36749,0,0,1467220,29532,Married,1,6,428,Business,Poor
10819,54,Female,Mpumalanga,Unemployed,Diploma,36,Toyota,Fortuner,2009,42218,1,1,293502,6016,Widowed,1,6,764,Business,Very Good
10820,23,Male,Limpopo,Unemployed,Diploma,3,Mercedes,GLA,2004,5946,0,1,1446891,29206,Single,1,24,334,Business,Poor
10821,62,Male,KwaZulu-Natal,Unemployed,High School,44,Hyundai,Creta,2014,18364,0,0,1489876,29927,Divorced,1,6,847,Business,Excellent
10822,51,Male,Gauteng,Unemployed,Degree,11,Volkswagen,Polo,2010,22523,0,0,291309,6011,Single,1,6,725,Private,Good
10823,64,Female,Eastern Cape,Unemployed,Postgraduate,9,Hyundai,Creta,2019,55152,0,0,703903,14349,Divorced,1,24,408,Commercial,Poor
10824,32,Female,Free State,Unemployed,High School,4,Hyundai,i20,2008,43187,0,0,852492,17316,Married,0,24,499,Business,Poor
10825,62,Male,Eastern Cape,Unemployed,Postgraduate,44,Toyota,Fortuner,2017,8136,1,0,582551,11866,Single,0,12,416,Commercial,Poor
10826,43,Female,Western Cape,Unemployed,Degree,15,Ford,Ranger,2000,6231,2,1,1282543,25883,Divorced,0,12,499,Private,Poor
10827,74,Female,Eastern Cape,Retired,Postgraduate,27,Volkswagen,Golf,2022,10872,0,1,732550,14904,Married,0,6,459,Commercial,Poor
10828,31,Male,Eastern Cape,Self-employed,Postgraduate,13,BMW,118i,2008,21492,0,0,1251230,25207,Divorced,1,24,355,Private,Poor
10829,71,Male,North West,Retired,Diploma,50,BMW,320i,2008,55955,0,0,931693,18763,Divorced,0,12,707,Private,Good
10830,24,Female,Western Cape,Unemployed,Diploma,6,BMW,118i,2014,56355,0,0,1183860,23916,Married,1,6,336,Business,Poor
10831,63,Female,Free State,Unemployed,Diploma,45,Volkswagen,Tiguan,2003,49799,2,0,1278135,25727,Single,1,12,635,Commercial,Fair
10832,48,Male,Limpopo,Unemployed,Degree,30,Mercedes,GLA,2003,22396,0,0,686192,13978,Single,0,6,318,Commercial,Poor
10833,41,Male,Limpopo,Employed,Diploma,23,Ford,Ranger,2000,52054,0,0,1351490,27215,Married,1,12,512,Business,Poor
10834,48,Male,KwaZulu-Natal,Unemployed,Postgraduate,6,Mercedes,A200,2000,38351,1,0,684114,13959,Married,0,12,659,Commercial,Fair
10835,46,Female,Free State,Unemployed,Postgraduate,28,BMW,118i,2000,44875,0,0,815969,16502,Married,0,6,792,Commercial,Very Good
10836,59,Female,Eastern Cape,Self-employed,Postgraduate,5,BMW,118i,2021,16000,1,0,1022074,20657,Widowed,1,24,591,Private,Fair
10837,49,Male,Western Cape,Employed,High School,24,Toyota,Fortuner,2005,30709,1,0,81669,1866,Married,1,24,543,Commercial,Poor
10838,34,Male,Gauteng,Unemployed,Postgraduate,16,BMW,118i,2010,9125,0,1,317142,6488,Married,0,24,840,Business,Excellent
10839,31,Male,KwaZulu-Natal,Unemployed,Diploma,13,Hyundai,Tucson,2015,57214,0,1,1175080,23771,Widowed,0,12,455,Commercial,Poor
10840,57,Male,Northern Cape,Unemployed,Degree,30,Volkswagen,Polo,2004,6442,2,0,1434493,28876,Divorced,1,12,679,Business,Good
10841,53,Female,Free State,Unemployed,Degree,12,Toyota,Corolla,2009,53517,0,0,1410846,28476,Single,0,6,663,Commercial,Fair
10842,65,Male,KwaZulu-Natal,Unemployed,Postgraduate,5,Mercedes,A200,2015,9453,0,0,791065,16080,Widowed,1,24,357,Business,Poor
10843,41,Male,Free State,Unemployed,Postgraduate,23,Hyundai,i20,2010,50652,0,0,1081375,21780,Widowed,1,24,708,Private,Good
10844,62,Female,Free State,Employed,High School,44,Toyota,Corolla,2017,29093,0,1,1278476,25687,Widowed,1,24,527,Private,Poor
10845,71,Male,Limpopo,Retired,Postgraduate,39,Toyota,Fortuner,2021,47364,0,1,385881,7890,Widowed,1,6,826,Commercial,Excellent
10846,44,Female,Gauteng,Self-employed,Postgraduate,26,Ford,Fiesta,2013,46735,2,0,998170,20103,Married,1,24,818,Private,Excellent
10847,42,Female,Eastern Cape,Unemployed,Postgraduate,12,Mercedes,GLA,2012,5730,0,0,1237246,24943,Single,1,12,820,Business,Excellent
10848,49,Female,KwaZulu-Natal,Employed,High School,23,Hyundai,Creta,2000,54440,0,1,1400739,28207,Single,1,6,692,Business,Good
10849,69,Male,Free State,Retired,Degree,5,Mercedes,C200,2002,47059,0,0,516017,10588,Widowed,1,12,519,Commercial,Poor
10850,35,Female,Mpumalanga,Student,Postgraduate,17,BMW,320i,2014,21682,0,0,1240566,24996,Single,0,12,567,Commercial,Poor
10851,63,Male,Western Cape,Unemployed,Degree,40,Ford,Fiesta,2011,31156,1,0,1289699,25992,Single,0,12,518,Business,Poor
10852,35,Female,North West,Unemployed,High School,17,Ford,Ranger,2004,5745,0,0,1244188,25090,Divorced,0,12,694,Commercial,Good
10853,54,Female,Western Cape,Employed,High School,16,Ford,EcoSport,2015,21115,3,0,1454502,29271,Widowed,1,6,811,Private,Excellent
10854,43,Female,Northern Cape,Self-employed,Postgraduate,9,Ford,Fiesta,2013,11614,0,0,1062621,21526,Widowed,1,6,379,Commercial,Poor
10855,26,Male,Northern Cape,Unemployed,High School,8,Ford,EcoSport,2009,17213,0,0,516025,10481,Widowed,1,12,784,Business,Very Good
10856,52,Male,Free State,Unemployed,High School,34,Toyota,Fortuner,2004,57710,0,0,816678,16503,Widowed,0,6,558,Private,Poor
10857,25,Female,Northern Cape,Unemployed,Degree,7,Hyundai,Creta,2006,19829,0,1,618935,12629,Widowed,0,24,358,Commercial,Poor
10858,37,Male,North West,Unemployed,Diploma,19,BMW,320i,2020,33786,0,0,1312083,26391,Single,1,12,323,Private,Poor
10859,71,Female,KwaZulu-Natal,Retired,Degree,1,Hyundai,Tucson,2015,12538,0,0,521265,10656,Single,0,6,664,Private,Fair
10860,59,Female,Limpopo,Employed,Postgraduate,41,Hyundai,i20,2014,5163,0,0,606015,12257,Married,0,24,688,Private,Good
10861,39,Female,Eastern Cape,Self-employed,High School,21,Hyundai,Tucson,2005,7840,0,0,780491,15766,Widowed,1,12,744,Business,Very Good
10862,36,Female,KwaZulu-Natal,Unemployed,Postgraduate,9,Toyota,Corolla,2006,23644,0,1,642850,13098,Divorced,1,6,490,Business,Poor
10863,47,Male,Western Cape,Self-employed,Degree,18,Hyundai,Creta,2017,13484,0,0,1236186,24928,Widowed,1,24,391,Private,Poor
10864,70,Female,Western Cape,Retired,High School,38,Hyundai,Creta,2018,43008,1,0,799725,16161,Divorced,0,12,616,Private,Fair
10865,45,Male,North West,Unemployed,Postgraduate,21,Mercedes,A200,2018,5395,2,0,743137,15058,Widowed,1,24,527,Private,Poor
10866,52,Female,KwaZulu-Natal,Unemployed,Postgraduate,34,BMW,320i,2016,27431,0,0,721133,14595,Single,1,6,693,Commercial,Good
10867,60,Female,Gauteng,Unemployed,Degree,14,Ford,Fiesta,2013,23853,0,0,1045857,21200,Divorced,0,6,391,Commercial,Poor
10868,28,Female,Limpopo,Student,Postgraduate,10,Hyundai,i20,2008,39359,0,0,485385,9876,Divorced,1,24,586,Business,Fair
10869,48,Female,North West,Unemployed,High School,30,BMW,118i,2015,57303,3,0,567450,11527,Widowed,1,24,640,Business,Fair
10870,66,Female,Limpopo,Retired,Postgraduate,48,Hyundai,Creta,2009,15176,1,0,937826,18959,Single,0,12,496,Commercial,Poor
10871,65,Male,Gauteng,Unemployed,High School,6,Hyundai,Tucson,2008,13043,0,0,881508,17922,Divorced,0,12,461,Commercial,Poor
10872,56,Male,Free State,Unemployed,Postgraduate,3,Mercedes,GLA,2011,6404,0,0,1197643,24187,Single,1,6,642,Business,Fair
10873,53,Female,Eastern Cape,Unemployed,Degree,35,BMW,X5,2008,52385,0,1,928458,18774,Divorced,0,24,513,Commercial,Poor
10874,47,Male,North West,Unemployed,High School,29,Hyundai,Tucson,2015,19904,1,1,1004128,20198,Widowed,1,6,764,Private,Very Good
10875,40,Male,Western Cape,Unemployed,Postgraduate,18,Volkswagen,Tiguan,2015,26389,0,0,492017,10003,Married,1,12,813,Private,Excellent
10876,36,Female,Gauteng,Unemployed,Diploma,18,Ford,EcoSport,2023,30015,0,0,1088319,22005,Single,0,12,364,Commercial,Poor
10877,29,Female,Limpopo,Student,High School,11,Volkswagen,Polo,2020,27853,5,0,64459,1546,Married,1,12,330,Business,Poor
10878,32,Female,Northern Cape,Employed,High School,14,Ford,Fiesta,2022,42160,0,1,538100,10986,Divorced,1,6,505,Commercial,Poor
10879,48,Female,North West,Employed,High School,30,BMW,320i,2001,27578,0,0,620963,12607,Married,1,12,702,Commercial,Good
10880,60,Male,Limpopo,Self-employed,Diploma,16,Mercedes,GLA,2006,31050,2,0,1342931,27060,Widowed,1,6,558,Private,Poor
10881,54,Male,Western Cape,Unemployed,Degree,4,Volkswagen,Tiguan,2019,17788,0,1,300631,6307,Married,1,12,301,Commercial,Poor
10882,54,Male,Northern Cape,Employed,Postgraduate,36,Ford,Fiesta,2006,38291,0,0,1094408,22069,Divorced,0,6,566,Commercial,Poor
10883,32,Male,Free State,Self-employed,Diploma,14,Volkswagen,Tiguan,2006,46056,0,0,231018,4755,Widowed,1,12,551,Private,Poor
10884,46,Female,North West,Employed,Postgraduate,14,Volkswagen,Golf,2018,16184,0,1,391815,8037,Widowed,1,6,535,Private,Poor
10885,67,Female,Gauteng,Retired,Diploma,17,Volkswagen,Polo,2002,15225,0,0,709614,14422,Divorced,0,6,362,Private,Poor
10886,60,Female,Eastern Cape,Unemployed,Diploma,35,Ford,Fiesta,2009,31220,0,0,1160599,23421,Single,1,12,503,Commercial,Poor
10887,43,Female,Limpopo,Employed,Postgraduate,25,BMW,X5,2005,44680,1,0,1459304,29365,Married,0,6,555,Private,Poor
10888,61,Male,Mpumalanga,Unemployed,Postgraduate,43,Ford,EcoSport,2001,7706,0,0,421515,8622,Divorced,0,24,348,Business,Poor
10890,37,Female,Eastern Cape,Unemployed,Degree,19,BMW,X5,2023,9438,1,0,650617,13254,Single,0,6,492,Commercial,Poor
10891,32,Male,Mpumalanga,Self-employed,High School,14,BMW,320i,2019,32884,0,0,593531,12035,Single,1,6,339,Business,Poor
10892,69,Male,Northern Cape,Retired,Diploma,51,Ford,EcoSport,2017,40399,0,0,535098,10865,Married,0,24,327,Private,Poor
10893,21,Female,Limpopo,Unemployed,High School,3,Volkswagen,Golf,2008,53353,0,1,667472,13626,Divorced,1,12,361,Commercial,Poor
10894,39,Male,Northern Cape,Unemployed,Postgraduate,21,Ford,EcoSport,2014,9221,0,0,268723,5578,Widowed,1,24,434,Business,Poor
10895,67,Female,Limpopo,Retired,Postgraduate,49,BMW,X5,2013,55435,0,0,941101,18914,Divorced,1,6,754,Private,Very Good
10896,55,Male,Eastern Cape,Unemployed,Diploma,12,Toyota,Corolla,2008,50959,1,0,1409727,28491,Divorced,0,12,342,Commercial,Poor
10897,40,Male,Gauteng,Unemployed,Diploma,9,Hyundai,i20,2001,26018,1,0,1347205,27160,Divorced,1,12,761,Business,Very Good
10898,43,Female,Mpumalanga,Unemployed,Diploma,25,Toyota,Hilux,2009,22945,3,0,127167,2743,Married,1,24,424,Private,Poor
10899,68,Female,Gauteng,Retired,Diploma,21,Hyundai,Tucson,2003,15592,0,0,742461,15072,Married,1,6,645,Commercial,Fair
10900,28,Female,Gauteng,Employed,Diploma,1,Mercedes,GLA,2000,20146,1,0,1157894,23416,Widowed,0,6,689,Business,Good
10901,45,Male,Eastern Cape,Unemployed,Postgraduate,27,Mercedes,C200,2021,12783,0,0,184925,3863,Single,0,24,631,Private,Fair
10902,73,Female,KwaZulu-Natal,Retired,Diploma,19,Ford,Fiesta,2010,40692,0,0,898425,18195,Single,1,24,652,Commercial,Fair
10903,19,Male,North West,Unemployed,Degree,1,BMW,X5,2015,47991,2,0,538751,11024,Married,0,24,734,Business,Good
10904,25,Female,Limpopo,Unemployed,High School,7,Toyota,Fortuner,2010,48047,1,0,857149,17373,Single,0,24,305,Commercial,Poor
10905,46,Male,Western Cape,Unemployed,High School,18,Hyundai,Tucson,2012,53817,1,0,310675,6438,Married,0,12,687,Business,Good
10906,28,Female,Gauteng,Employed,Degree,10,Volkswagen,Tiguan,2013,24144,3,0,930537,18779,Widowed,1,12,768,Business,Very Good
10907,54,Female,Northern Cape,Employed,Diploma,8,Toyota,Hilux,2000,17489,0,1,557065,11376,Divorced,1,12,569,Business,Poor
10908,35,Male,Free State,Unemployed,Postgraduate,11,Toyota,Fortuner,2022,32164,0,1,210679,4506,Divorced,0,12,384,Commercial,Poor
10909,72,Male,Mpumalanga,Retired,Postgraduate,5,Mercedes,A200,2008,16604,0,1,896636,18141,Divorced,1,24,642,Private,Fair
10910,67,Female,Western Cape,Retired,Degree,21,Toyota,Hilux,2017,30846,0,0,1412723,28478,Married,0,6,593,Business,Fair
10911,31,Male,Limpopo,Self-employed,Degree,13,Ford,Ranger,2010,45052,2,0,831742,16821,Single,1,24,481,Business,Poor
10912,71,Female,Free State,Retired,Degree,43,BMW,118i,2023,40197,1,0,1047378,21159,Divorced,0,24,567,Commercial,Poor
10913,27,Male,North West,Unemployed,High School,9,BMW,118i,2002,56113,0,1,1398563,28172,Married,0,24,600,Private,Fair
10914,52,Male,Limpopo,Unemployed,Degree,20,BMW,118i,2020,29817,1,0,760009,15383,Married,1,6,613,Private,Fair
10915,26,Female,Limpopo,Unemployed,Postgraduate,8,Ford,Ranger,2003,12953,2,0,584804,11852,Married,1,6,492,Private,Poor
10916,52,Female,Northern Cape,Unemployed,Diploma,9,Volkswagen,Tiguan,2021,57560,0,1,1438426,29012,Married,1,6,707,Commercial,Good
10917,28,Male,Free State,Employed,Postgraduate,2,Toyota,Hilux,2010,9085,1,0,1115562,22516,Widowed,1,24,759,Private,Very Good
10918,61,Male,Northern Cape,Unemployed,Degree,43,Toyota,Corolla,2006,52350,0,1,415533,8526,Widowed,0,12,392,Commercial,Poor
10919,29,Male,Mpumalanga,Unemployed,Postgraduate,4,Ford,Fiesta,2008,25116,1,0,1103069,22350,Married,1,6,374,Commercial,Poor
10920,20,Male,Northern Cape,Self-employed,High School,2,Ford,Ranger,2004,59210,0,0,261374,5452,Divorced,0,12,734,Commercial,Good
10921,70,Female,Eastern Cape,Retired,Postgraduate,12,BMW,118i,2001,27333,1,0,1027233,20805,Married,0,12,453,Business,Poor
10922,56,Female,Northern Cape,Employed,High School,19,Hyundai,i20,2011,54247,1,1,1063317,21506,Widowed,1,24,603,Commercial,Fair
10923,31,Male,Gauteng,Student,Diploma,13,Hyundai,i20,2003,37873,0,0,815864,16542,Widowed,1,24,668,Commercial,Fair
